MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
MDMC2053634,RES,Closed,,3,3,07/03/2022,07/05/2022 12:00:00 AM,08/03/2022,08/03/2022,"$3,375,000","$3,375,000","$3,325,000",7703,,Holiday,,Bethesda,MD,20817,MONTGOMERYMD,,,,LANDON WOODS,Mandana Tavakoli,3092294,REMAX Platinum Realty,RXPT1,(240) 497-0408,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,9402,2022,0.19,R,FeeSimple,No,No,No,,,,2022,7203,Excellent,6,6,1,Four,"Contemporary,Transitional","Lower1,Main,Upper1,Upper2",,Yes,2,,,,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,5409,1794,Excellent,,,38.984652,-77.0947092
VAFX2053818,RES,Closed,,0,0,03/11/2022,03/12/2022 12:00:00 AM,04/12/2022,04/12/2022,"$999,990","$999,990","$1,075,000",704,,Ellsworth,,Great Falls,VA,22066,FAIRFAXVA,,,,GREEN ACRES,Dyana J Clarke,3002128,Berkshire Hathaway HomeServices PenFed Realty,PFED18,(540) 338-4171,Glenn A Feagans,118024,Keller Williams Realty,KWR21,(703) 636-7300,,Conventional,StandardSale,StandardSale,StandardSale,9090,2021,0.71,011,FeeSimple,No,No,No,,,,1961,1736,,3,2,,Two,RaisedRanch,Main,,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1736,0,,,,39.00212,-77.300691
MDMC2046950,RES,Closed,,116,116,04/22/2022,08/15/2022 12:00:00 AM,08/31/2022,08/30/2022,"$4,250,000","$3,775,000","$3,600,000",11811,,Piney Glen,,Potomac,MD,20854,MONTGOMERYMD,,,,PINEY GLEN FARMS,Thomas A Keane,56060,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,Anne C Killeen,3414,"Washington Fine Properties, LLC",WFP2,(301) 983-6400,,Cash,StandardSale,StandardSale,StandardSale,18520,2022,2,R,FeeSimple,No,No,No,,,,1977,9288,Excellent,5,6,2,Three,Georgian,"Lower1,Main,Upper1",,Yes,3,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,6888,2400,Excellent,,,39.0547811,-77.2282263
MDMC2058642,RES,Closed,,47,73,06/27/2022,08/15/2022 12:00:00 AM,09/14/2022,09/14/2022,"$799,000","$750,000","$700,000",5133,,Wissioming,,Bethesda,MD,20816,MONTGOMERYMD,,,,GLEN ECHO HEIGHTS,Erich W Cabe,84005,Compass,COMPS2,(301) 298-1001,Mary Noone,3052197,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,7004,2022,0.12,,FeeSimple,No,No,No,,,,1939,1463,,2,2,,Three,CapeCod,"Main,Upper1",,Yes,,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1109,354,,,,38.958786,-77.128128
VAFX2072062,RES,Closed,,23,23,06/09/2022,07/01/2022 12:00:00 AM,07/15/2022,07/15/2022,"$1,449,000","$1,449,000","$1,420,000",5962,,Ranleigh Manor,,Mclean,VA,22101,FAIRFAXVA,,,,RANLEIGH,Marianne K Prendergast,15094,"Washington Fine Properties, LLC",WFP4,(703) 317-7000,Jennifer K Wellde,10659,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Cash,StandardSale,StandardSale,StandardSale,14128,2021,0.48,011,FeeSimple,No,No,No,,,,1981,3141,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2141,1000,Excellent,,,38.939716,-77.137641
VAFX2010824,RES,Closed,,0,0,04/20/2022,04/20/2022 12:00:00 AM,07/13/2022,07/12/2022,"$2,500,000","$2,500,000","$2,500,000",6444,,Elnido,,Mclean,VA,22101,FAIRFAXVA,,,,EL NIDO ESTATES,Joel S Murray,3027140,"Focal Point Real Estate , LLC",FPRE1,(703) 356-1231,Valerie S Gaskins,3012789,RE/MAX Executives,RMAX201,(703) 879-0505,,Conventional,StandardSale,StandardSale,StandardSale,10197,2021,0.24,011,FeeSimple,No,No,No,,,,2022,5666,Excellent,7,6,,Three,Traditional,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,4187,1479,Excellent,,,38.920176,-77.1673072
MDMC2047030,RES,Closed,,8,8,04/27/2022,05/04/2022 12:00:00 AM,06/12/2022,06/10/2022,"$1,749,900","$1,749,900","$1,935,000",11713,,Roberts Glen,,Potomac,MD,20854,MONTGOMERYMD,,,,ROBERTS GLEN,John T Kirk,3058486,RLAH @properties,RLAH6,(301) 652-0643,Alan Chargin,3296436,Keller Williams Capital Properties,KWCP1,(202) 243-7700,,Conventional,StandardSale,StandardSale,StandardSale,15130,2021,0.47,R,FeeSimple,No,No,Yes,Annually,840,Annually,1996,7718,Excellent,6,4,1,Three,Contemporary,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,0,,BRIGHT,5213,2505,Excellent,,,39.0482409,-77.200473
VAFX2065106,RES,Closed,,11,11,05/06/2022,05/15/2022 12:00:00 AM,06/17/2022,06/17/2022,"$799,900","$799,900","$800,000",2056,,Pieris,,Vienna,VA,22182,FAIRFAXVA,,,,HAHN PROPERTY,Juliana Kwak,3021014,Redfin Corporation,REFC1,(703) 665-6665,Arif M Khan,3029311,Samson Properties,SAMP9,(703) 935-2308,,Conventional,StandardSale,StandardSale,StandardSale,8803,2021,0.06,031,FeeSimple,No,No,Yes,Monthly,112,Monthly,1985,2246,,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1646,600,,,,38.9083694,-77.2241196
MDMC2047526,RES,Closed,,7,7,04/27/2022,05/03/2022 12:00:00 AM,06/17/2022,06/17/2022,"$2,495,000","$2,495,000","$2,500,000",6113,,Eastview,,Bethesda,MD,20817,MONTGOMERYMD,,,,KENWOOD PARK,Hans L Wydler,70846,Compass,COMPS2,(301) 298-1001,Kara K Sheehan,79764,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Conventional,StandardSale,StandardSale,StandardSale,15859,2021,0.44,R,FeeSimple,No,No,No,,,,1976,5604,,5,5,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,"HasLaundry,MainFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3936,1668,,,,38.97852,-77.1238599
MDMC2064474,RES,Closed,,8,8,08/11/2022,08/18/2022 12:00:00 AM,09/10/2022,09/09/2022,"$1,240,000","$1,240,000","$1,372,000",6308,,Friendship,,Bethesda,MD,20817,MONTGOMERYMD,,,,DRUMALDRY,Michael P Mason,68217,"Long & Foster Real Estate, Inc.",LNG130,(410) 535-1000,Barbara C Nalls,1661,TTR Sotheby's International Realty,TTRS11,(301) 516-1212,,Conventional,StandardSale,StandardSale,StandardSale,9480,2021,0.14,R,FeeSimple,No,No,Yes,Annually,2000,Annually,1972,2705,Excellent,4,2,1,Three,"Contemporary,MidCenturyModern","Lower1,Main,Upper1",,No,2,Yes,"HasLaundry,LowFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2705,0,Excellent,,,39.0042606,-77.1290691
MDMC2056398,RES,Closed,,5,5,06/17/2022,06/21/2022 12:00:00 AM,07/24/2022,07/22/2022,"$985,900","$985,900","$1,005,000",8604,,Buckhannon,,Potomac,MD,20854,MONTGOMERYMD,,,,HIGHLAND STONE,Amir Shahpar,3252163,"Spring Hill Real Estate, LLC.",SHIL1,(703) 891-4520,Diane Yochelson,3108595,Compass,COMPS9,(301) 304-8444,,Conventional,StandardSale,StandardSale,StandardSale,7422,2021,0.24,R,FeeSimple,No,No,No,,,,1966,3086,,4,3,0,Two,Rancher,"Lower1,Lower2,Main,Upper1,Upper2",,Yes,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3086,,,,,39.0443267,-77.1748037
VAFX2072092,RES,Closed,,6,6,05/27/2022,06/01/2022 12:00:00 AM,07/01/2022,07/01/2022,"$785,000","$785,000","$853,700",1829,,Clachan,,Vienna,VA,22182,FAIRFAXVA,,,,WAVERLY,Mary M Olympia,102590,"Long & Foster Real Estate, Inc.",LNG78,(703) 437-3800,Colleen M Wright,3034125,"McEnearney Associates, Inc.",MCE6,(703) 525-1900,,Conventional,StandardSale,StandardSale,StandardSale,8889,2021,0.25,011,FeeSimple,No,No,No,,,,1968,1648,VeryGood,3,2,1,Two,Rancher,"Lower1,Main",,Yes,,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1260,388,VeryGood,,,38.9199984,-77.2667342
VAFX2075410,RES,Closed,,5,5,06/16/2022,06/19/2022 12:00:00 AM,08/02/2022,08/01/2022,"$1,600,000","$1,600,000","$1,685,000",1422,,Lady Bird,,Mclean,VA,22101,FAIRFAXVA,,,,POTOMAC ESTATES,Jean T Beatty,3055284,"McEnearney Associates, Inc.",MCE3,(703) 790-9090,John Coleman,3090144,RLAH @properties,RLAH4,(877) 983-9355,,Conventional,StandardSale,StandardSale,StandardSale,14174,2021,0.35,011,FeeSimple,No,No,No,,,,1977,4718,Excellent,4,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3311,1407,Excellent,,,38.9311173,-77.1463854
MDMC2058558,RES,Closed,,12,12,07/08/2022,07/19/2022 12:00:00 AM,08/19/2022,08/18/2022,"$837,300","$837,300","$837,300",8709,,Melwood,,Bethesda,MD,20817,MONTGOMERYMD,,,,HILLMEAD,Lauren M Hatten,93786,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Marc M Cormier,144128,Berkshire Hathaway HomeServices PenFed Realty,PFED36,(703) 281-8500,,Conventional,StandardSale,StandardSale,StandardSale,8765,2021,0.14,R,FeeSimple,No,No,No,,,,1950,2040,VeryGood,3,3,0,Two,Rancher,"Lower1,Main",,Yes,,Yes,"BsmtLaundry,LowFlrLndry",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1540,500,VeryGood,,,38.9993947,-77.127917
MDMC2024580,RES,Closed,,116,116,12/22/2021,03/17/2022 12:00:00 AM,06/18/2022,06/15/2022,"$1,876,500","$1,833,500","$1,833,855",6517,,Wilmett,,Bethesda,MD,20817,MONTGOMERYMD,,,,WYNGATE,Lori Maggin,3022781,"Rory S. Coakley Realty, Inc.",RSC1,(301) 340-8700,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,,Conventional,StandardSale,StandardSale,StandardSale,8493,2022,0.2,R,FeeSimple,No,No,No,,,,2022,32,Excellent,5,4,1,Three,"Bungalow,Colonial,Contemporary,Craftsman,French,Mediterranean,Prairie,Rancher","Lower1,Main,Upper1",,Yes,2,Yes,,,,No,No,Yes,Custom Home,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,32,0,Excellent,,,39.0080218,-77.1243795
MDMC2060388,RES,Closed,,1,1,07/09/2022,07/09/2022 12:00:00 AM,08/31/2022,08/31/2022,"$1,250,000","$1,250,000","$1,255,335",9114,,Kirkdale,,Bethesda,MD,20817,MONTGOMERYMD,,,,WYNGATE,Marie P McCormack,4008,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,Marie P McCormack,4008,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,,Cash,StandardSale,StandardSale,StandardSale,8706,2021,0.23,R,FeeSimple,No,No,No,,,,1960,2214,,4,3,,Four,SplitLevel,"Lower1,Lower2,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2,2,,BRIGHT,1647,567,,,,39.006828,-77.1307125
MDMC2058636,RES,Closed,,0,0,06/27/2022,06/03/2022 12:00:00 AM,06/27/2022,06/17/2022,"$850,000","$850,000","$825,000",9114,,Kirkdale,,Bethesda,MD,20817,MONTGOMERYMD,,,,WYNGATE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,Marie P McCormack,4008,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,,Cash,StandardSale,StandardSale,StandardSale,8706,2021,0.23,R,FeeSimple,No,No,No,,,,1960,2214,,0,0,,Four,SplitLevel,Main,,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1647,567,,,,39.006828,-77.1307125
VAFX2061768,RES,Closed,,7,7,04/13/2022,04/19/2022 12:00:00 AM,06/02/2022,06/02/2022,"$1,395,000","$1,395,000","$1,451,000",1713,,Birch,,Mclean,VA,22101,FAIRFAXVA,,,,NONE AVAILABLE,Kari L Govan,3022323,Keller Williams Realty,KWR21,(703) 636-7300,Jacob Anderson,3089809,Compass,COMPS3,(202) 545-6900,,Conventional,StandardSale,StandardSale,StandardSale,13095,2021,0.4,011,FeeSimple,No,No,No,,,,1978,3686,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2824,862,,,,38.8950548,-77.1871936
MDMC2066330,RES,Closed,,6,6,09/01/2022,09/06/2022 12:00:00 AM,09/30/2022,09/30/2022,"$1,200,000","$1,200,000","$1,335,000",8820,,Maxwell,,Potomac,MD,20854,MONTGOMERYMD,,,,OLDFIELD,Eric P Stewart,5496,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,David M Wagner,3022399,"RE/MAX Realty Centre, Inc.",RRC1,(301) 774-5900,,Conventional,StandardSale,StandardSale,StandardSale,9707,2022,0.48,R,FeeSimple,No,No,No,,,,1967,3490,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.25,2.25,,BRIGHT,2540,950,Excellent,,,39.0181651,-77.2085914
VAFX2076540,RES,Closed,,12,12,06/23/2022,07/04/2022 12:00:00 AM,08/05/2022,08/05/2022,"$798,800","$798,800","$800,000",2013,,Pieris,,Vienna,VA,22182,FAIRFAXVA,,,,HAHN PROPERTY,Kelly Olafsson,93498,"RE/MAX Distinctive Real Estate, Inc.",RMAX5,(703) 821-1840,Natasha Lingle,3058401,KW Metro Center,KWR9,(703) 564-4000,,Conventional,StandardSale,StandardSale,StandardSale,6170.71,2013,0.05,,FeeSimple,No,No,Yes,Monthly,112,Monthly,1986,2471,,4,2,2,Three,Colonial,"Lower1,Lower2,Main,Upper1",,Yes,1,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1646,825,,,,38.9083694,-77.2241196
VAFX2054524,RES,Closed,,23,23,03/16/2022,06/10/2022 12:00:00 AM,07/12/2022,07/10/2022,"$850,000","$850,000","$825,000",701,,Ellsworth,,Great Falls,VA,22066,FAIRFAXVA,,,,GREEN ACRES,Carolyn A Young,12089,"RE/MAX Gateway, LLC",RMAX110,(703) 652-5760,Nicholas Zarou,3311990,"RE/MAX Gateway, LLC",RMAX110,(703) 652-5760,,Conventional,StandardSale,StandardSale,StandardSale,8618,2021,1.24,011,FeeSimple,No,No,No,,,,1972,2920,,3,2,,Two,Rancher,"Lower1,Main",,Yes,2,Yes,LowFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,1920,1000,,,,39.00212,-77.300691
MDMC2049886,RES,Closed,,6,6,05/06/2022,05/11/2022 12:00:00 AM,06/12/2022,06/10/2022,"$795,000","$795,000","$910,000",9206,,Friars,,Bethesda,MD,20817,MONTGOMERYMD,,,,WYNGATE,Marie P McCormack,4008,"Long & Foster Real Estate, Inc.",LNG336,(301) 229-4000,Christopher N Kelley,3350,Compass,COMPS17,(240) 219-2422,,Cash,StandardSale,StandardSale,StandardSale,8671,2021,0.17,R,FeeSimple,No,No,No,,,,1971,2272,"BelowAverage,MajorRehabNeeded",4,2,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,,,,9,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2272,0,"BelowAverage,MajorRehabNeeded",,,39.005416,-77.1318335
MDMC2039452,RES,Closed,,13,13,02/26/2022,03/10/2022 12:00:00 AM,04/04/2022,04/04/2022,"$1,280,000","$1,249,000","$1,220,000",8909,,Fallen Oak,,Bethesda,MD,20817,MONTGOMERYMD,,,,HILLMEAD,Dongqing Zhang,3221532,CapStar Properties,CPST1,(301) 738-7777,Peter C Frias,44053,Samson Properties,SAMP25,(202) 938-0228,,Conventional,StandardSale,StandardSale,StandardSale,9784,2021,0.16,R,FeeSimple,No,No,No,,,,1978,3120,Excellent,5,3,,Four,Contemporary,"Main,Upper1,Upper2",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,2432,688,Excellent,,,39.0001166,-77.1297206
MDMC2053090,RES,Closed,,1,1,05/24/2022,05/24/2022 12:00:00 AM,05/24/2022,05/24/2022,"$980,000","$980,000","$980,000",7704,,Holiday,,Bethesda,MD,20817,MONTGOMERYMD,,,,LANDON WOODS,Daniel A Llerena,3094509,RLAH Real Estate,RLAH1,(301) 652-0643,Andres A Serafini,3006964,RLAH Real Estate,RLAH1,(301) 652-0643,,"Cash,Conventional,FHA,VA",StandardSale,StandardSale,StandardSale,9279,2021,0.2,R,FeeSimple,No,No,No,,,,1956,1917,,3,3,,One,Other,Main,,No,1,,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1521,396,,,,38.984652,-77.0947092
MDMC2048482,RES,Closed,,7,7,06/23/2022,06/28/2022 12:00:00 AM,07/28/2022,07/28/2022,"$699,900","$699,900","$700,000",6718,,Surreywood,,Bethesda,MD,20817,MONTGOMERYMD,,,,STRATTON COMMONS,Cara Pearlman,109048,Compass,COMPS2,(301) 298-1001,Brenda J Mejia,3116187,Compass,COMPS2,(301) 298-1001,,Conventional,StandardSale,StandardSale,StandardSale,7143,2021,0.05,R,FeeSimple,No,No,Yes,SemiAnnually,555,SemiAnnually,1978,2202,,3,2,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,"BsmtLaundry,DryerInUnit,WasherInUnit",,14,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1652,550,,,,39.0197756,-77.140673
MDMC2045218,RES,Closed,,7,7,04/13/2022,04/19/2022 12:00:00 AM,06/01/2022,06/01/2022,"$849,000","$849,000","$945,000",9716,,Corkran,,Bethesda,MD,20817,MONTGOMERYMD,,,,STRATTON WOODS,Dana S Scanlon,137353,Keller Williams Capital Properties,KWCP2,(240) 383-1350,Wolfgang H Ludwigs,3051659,"Long & Foster Real Estate, Inc.",LNG14,(301) 469-4700,,Conventional,StandardSale,StandardSale,StandardSale,8800,2022,0.21,R,FeeSimple,No,No,No,,,,1962,2592,,4,2,1,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,2172,420,,,,39.0151257,-77.1370849
MDMC2021840,RES,Closed,,8,8,04/06/2022,04/13/2022 12:00:00 AM,05/20/2022,05/20/2022,"$849,000","$849,000","$893,500",9108,,Kirkdale,,Bethesda,MD,20817,MONTGOMERYMD,,,,GREEN TREE MANOR,Elizabeth Sheehan,3033142,Berkshire Hathaway HomeServices PenFed Realty,PFED1,(301) 961-6000,Jeffrey D Escher,75952,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,8170,2021,0.19,R,FeeSimple,No,No,No,,,,1960,1647,Good,4,3,,Four,SplitLevel,"Main,Upper1",,Yes,,No,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1647,0,Good,,,39.006828,-77.1307125
MDMC2060706,RES,Closed,,5,5,07/15/2022,07/19/2022 12:00:00 AM,07/30/2022,07/29/2022,"$999,000","$999,000","$1,275,000",5401,,Waneta,,Bethesda,MD,20816,MONTGOMERYMD,,,,GLEN ECHO HEIGHTS,Sanjit A Shah,87737,Coldwell Banker Realty,CBRB115,(301) 983-0200,Jason G Mandel,3005045,Washington Fine Properties,WFP9,(703) 721-3600,,Cash,StandardSale,StandardSale,StandardSale,9804,2021,0.32,R,FeeSimple,No,No,No,,,,1928,2530,,3,3,,Two,Other,"Lower1,Main",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1980,550,,,,38.9627617,-77.1270978
VAFX2073406,RES,Closed,,4,4,06/10/2022,06/13/2022 12:00:00 AM,07/26/2022,07/26/2022,"$1,150,000","$1,150,000","$1,435,000",1442,,Crowell,,Vienna,VA,22182,FAIRFAXVA,,,,VIENNA,Casey C Samson,3012103,Samson Properties,SAMP1,(703) 378-8810,Keri K Shull,145356,Optime Realty,OPMR1,(571) 260-0038,,Conventional,StandardSale,StandardSale,StandardSale,11178,2021,2,011,FeeSimple,No,No,No,,,,1980,4594,Excellent,5,4,1,Three,Craftsman,"Lower1,Main,Upper1",,Yes,2,,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,3477,1117,Excellent,,,38.9012225,-77.2652604
MDMC2051782,RES,Closed,,8,8,05/19/2022,05/25/2022 12:00:00 AM,06/17/2022,06/17/2022,"$1,780,000","$1,780,000","$1,870,000",5138,,Wissioming,,Bethesda,MD,20816,MONTGOMERYMD,,,,GLEN ECHO HEIGHTS,Kelly Lee,3094488,TTR Sotheby's International Realty,TTRS4,(301) 967-3344,Loic C Pritchett,126979,TTR Sotheby's International Realty,TTRS5,(202) 234-3344,,Conventional,StandardSale,StandardSale,StandardSale,16380,2021,0.28,R,FeeSimple,No,No,No,,,,1996,5180,,6,4,1,Three,Craftsman,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3570,1610,,,,38.958786,-77.128128
VAFX1207448,RES,Closed,,51,51,09/30/2021,06/11/2022 12:00:00 AM,07/28/2022,07/28/2022,"$1,700,000","$1,795,000","$1,775,000",2011,,Burfoot,,Falls Church,VA,22043,FAIRFAXVA,,,,PIMMIT HILLS,Louise A. Armstrong,60345,"ERA Teachers, Inc.",ERA69,(703) 742-6900,Timothy R Kotlowski,3002501,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Conventional,StandardSale,StandardSale,StandardSale,19039,2022,0.33,011,FeeSimple,No,No,No,,,,2022,7352,Excellent,6,6,,Three,Craftsman,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,Yes,Custom,StandardSale,StandardSale,StandardSale,2,,,BRIGHT,4952,2400,Excellent,,,38.910518,-77.203064
VAFX2039742,RES,Closed,,52,52,01/07/2022,03/23/2022 12:00:00 AM,05/10/2022,05/09/2022,"$2,299,990","$2,195,000","$2,200,000",1855,,Beulah,,Vienna,VA,22182,FAIRFAXVA,,,,NEAR VIENNA,Alexander J Bracke,3052661,"Pearson Smith Realty, LLC",PSTH1,(571) 386-1075,Nicholas K Dorcon,145620,Compass,COMPS5,(703) 310-6111,,Conventional,StandardSale,StandardSale,StandardSale,20546,2022,0.5,011,FeeSimple,No,No,No,,,,2019,6372,,5,5,1,Three,Contemporary,"Lower1,Main,Upper1",,Yes,3,Yes,HasLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,4781,1591,,,,38.9150491,-77.266244
VAFX2070092,RES,Closed,,5,5,06/09/2022,06/13/2022 12:00:00 AM,07/08/2022,07/07/2022,"$1,250,000","$1,250,000","$1,325,000",6615,,Chesterfield,,Mclean,VA,22101,FAIRFAXVA,,,,CHESTERBROOK GARDENS,Ryane Johnson,3031437,"EXP Realty, LLC",EXPY4,(866) 825-7169,Keri K Shull,145356,Optime Realty,OPMR1,(571) 260-0038,,Conventional,StandardSale,StandardSale,StandardSale,10269,2021,0.28,011,FeeSimple,No,No,No,,,,1953,4196,Excellent,6,4,,Three,Traditional,"Lower1,Main,Upper1",,No,5,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2896,1300,Excellent,,,38.9215001,-77.1533129
MDMC2044234,RES,Closed,,7,7,03/30/2022,04/05/2022 12:00:00 AM,05/05/2022,05/04/2022,"$1,100,000","$1,100,000","$1,258,000",9125,,Friars,,Bethesda,MD,20817,MONTGOMERYMD,,,,GREEN TREE MANOR,Jason T Koitz,3019666,Compass,COMPS9,(301) 304-8444,Hien T Ngo,4366,"Metro Homes Realty, Inc.",NGO1,(301) 365-8800,$,Conventional,StandardSale,StandardSale,StandardSale,592,2021,0.19,E,FeeSimple,No,No,No,,,,1971,3032,,5,3,1,ThreeandaHalf,"Contemporary,MidCenturyModern","Lower1,Lower2,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,3032,0,,,,39.007419,-77.1324745
VAFX2076254,RES,Closed,,2,2,07/07/2022,07/08/2022 12:00:00 AM,07/30/2022,07/29/2022,"$1,250,000","$1,250,000","$1,260,000",10319,,Yellow Pine,,Vienna,VA,22182,FAIRFAXVA,,,,COLVINS GLEN,Karen McCarthy,137374,"Long & Foster Real Estate, Inc.",LNG86,(703) 759-9190,Kellie Ackerman,3312196,"Long & Foster Real Estate, Inc.",LNG83,(703) 790-1990,,Conventional,StandardSale,StandardSale,StandardSale,11414,2021,0.67,011,FeeSimple,No,No,No,,,,1983,3878,Excellent,5,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,CHATSFORD,StandardSale,StandardSale,StandardSale,2.5,,,BRIGHT,2784,1094,Excellent,,,38.9691368,-77.3038065
