MLSNumber,Category,Status,Type,DOM,CDOM,ListDate,Agreement of Sale/Signed Lease Date,OffMarketDate,SettledDate,OriginalPrice,List Price,SoldPrice,StreetNumber,StreetDirection,StreetName,UnitNumber,City,State,Zip Code,County,MLSArea,Township,SchoolDistrict,Subdivision,ListAgentName,ListAgentCode,ListOfficeName,ListOfficeCode,ListOfficePhone,SellingAgent,SellingAgentCode,SellingOfficeName,SellingOfficeCode,SellingOfficePhone,SellerConcessionsAmount,FinalFinancing,FinalShortSale,FinalThirdPartyApproval,FinalBankOwned,TaxAnnualTotal,TaxYear,AcresTotal,LandUseCode,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,One-TimeAssociationFee,AssociationFee,AssociationFeeFrequency,Age,InteriorSqFt,PropertyCondition,Bedrooms,BathsFull,BathsHalf,Design,Style,NumberofStories,FloorNumber,Basement YN,GarageSpaces,Fireplace YN,Laundry,Other Rooms,RoomCount,Central Air YN,Waterfront YN,New Construction YN,ModelName,AdditionalBankOwned,AdditionalThirdPartyApproval,AdditionalShortSale,BuyerBrokerCompensation,SubAgentCompensation,TransactionBrokerCompensation,OriginatingMLS,AboveGradeSqFt,BelowGradeSqFt,HomeBuilt,BasementFootprintPct,BasementFinishedPct ,Lat,Lng
MDMC2066462,RES,Closed,,4,4,08/25/2022,08/28/2022 12:00:00 AM,09/29/2022,09/29/2022,"$499,900","$499,900","$515,000",4602,,Wissahican,,Rockville,MD,20853,MONTGOMERYMD,,,,ASPEN HILL PARK,Stephen Withrow,113024,Compass,COMPS9,(301) 304-8444,Peter J Ferguson,3081793,Compass,COMPS17,(240) 219-2422,,VA,StandardSale,StandardSale,StandardSale,4391,2022,0.16,R,FeeSimple,No,No,No,,,,1957,1316,,3,2,,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1066,250,,,,39.0690159,-77.0952176
MDMC2065780,RES,Closed,,7,7,08/25/2022,08/30/2022 12:00:00 AM,09/21/2022,09/20/2022,"$725,000","$725,000","$736,000",7605,,Heatherton,,Potomac,MD,20854,MONTGOMERYMD,,,,INVERNESS KNOLLS,Rebecca I Plesset,4663,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Anthony Golden,62888,RE/MAX Realty Group,RMX1,(301) 258-7757,,Conventional,StandardSale,StandardSale,StandardSale,6270,2021,0.05,R,FeeSimple,No,No,Yes,Monthly,182,Monthly,1979,1978,Excellent,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1628,350,Excellent,,,39.0438639,-77.1576326
MDMC2066040,RES,Closed,,5,5,08/26/2022,08/30/2022 12:00:00 AM,09/29/2022,09/29/2022,"$450,000","$450,000","$485,000",12106,,Grandview,,Silver Spring,MD,20902,MONTGOMERYMD,,,,WEISMANS,Emily V Cottone,3114302,Redfin Corp,REFC2,(301) 658-6186,Bruce L Wertz,102791,Cranford & Associates,CRN1,(202) 471-4100,,Conventional,StandardSale,StandardSale,StandardSale,3781,2021,0.19,R,FeeSimple,No,No,No,,,,1949,1852,,4,2,,Three,SplitLevel,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1388,464,,,,39.047977,-77.053108
MDMC2066196,RES,Closed,,6,6,08/25/2022,08/30/2022 12:00:00 AM,09/19/2022,09/16/2022,"$670,000","$670,000","$695,000",337,,Greenspring,,Silver Spring,MD,20904,MONTGOMERYMD,,,,COLESVILLE MANOR,Michael A Gonzalez,3026848,Redfin Corp,REFC2,(301) 658-6186,Kathleen M Moore,96351,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,"$2,500",Conventional,StandardSale,StandardSale,StandardSale,6209,2021,0.35,R,FeeSimple,No,No,No,,,,1987,3334,,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2734,600,,,,39.0834234,-77.0047691
MDMC2066466,RES,Closed,,1,1,08/24/2022,08/24/2022 12:00:00 AM,08/31/2022,08/30/2022,"$700,000","$700,000","$675,000",9936,,Mayfield,,Bethesda,MD,20817,MONTGOMERYMD,,,,GEORGETOWN VILLAGE,Antonia Ketabchi,3050545,Redfin Corp,REFC2,(301) 658-6186,Antonia Ketabchi,3050545,Redfin Corp,REFC2,(301) 658-6186,,Cash,StandardSale,StandardSale,StandardSale,6771,2022,0.13,R,FeeSimple,No,No,No,,,,1953,1175,,3,2,,Two,Rancher,Main,,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,1,1,,BRIGHT,945,230,,,,39.02145,-77.131172
MDMC2066220,RES,Closed,,3,3,08/23/2022,08/25/2022 12:00:00 AM,09/09/2022,09/09/2022,"$244,900","$244,900","$238,000",15210,,Elkridge,91-1H,Silver Spring,MD,20906,MONTGOMERYMD,,,,ROSSMOOR MUTUAL #19B,Deborah L Parsley,3340563,"EXP Realty, LLC",EXXP2,(301) 924-8200,Cara B Chester,3113423,"AB & Co Realtors, Inc.",ABCO1,(443) 275-7188,"$7,000",Cash,StandardSale,StandardSale,StandardSale,1614,2021,,U,Condominium,Yes,Yes,Yes,Monthly,0,Monthly,1979,1030,Excellent,2,2,,One,Traditional,Main,1,No,,No,"DryerInUnit,WasherInUnit",,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1030,0,Excellent,,,39.1065391,-77.0600271
MDMC2066342,RES,Closed,,8,8,08/23/2022,08/30/2022 12:00:00 AM,10/01/2022,09/30/2022,"$259,900","$259,900","$259,900",3109,,University,3109-3,Kensington,MD,20895,MONTGOMERYMD,,,,MONTGOMERY CENTURY,Roy R Davis,10379,"Long & Foster Real Estate, Inc.",LNG51,(301) 975-9500,Mathew L Segal,84051,CENTURY 21 New Millennium,CENT2033,(301) 519-8100,"$5,198",FHA,StandardSale,StandardSale,StandardSale,2220,2022,0,U,FeeSimple,No,Yes,No,,,,1973,1078,Excellent,2,1,1,Two,Traditional,Main,,No,,No,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1078,0,Excellent,,,39.0256651,-77.0763669
MDMC2066350,RES,Closed,,4,4,08/23/2022,08/26/2022 12:00:00 AM,09/20/2022,09/19/2022,"$199,900","$199,900","$210,000",5225,,Pooks Hill,621S,Bethesda,MD,20814,MONTGOMERYMD,,,,PROMENADE TOWERS,Wendy I Banner,1223,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,Dale J Gold,52299,"Weichert, REALTORS",WEI9,(301) 468-1600,,Conventional,StandardSale,StandardSale,StandardSale,1878,2022,,,Cooperative,No,Yes,No,,,,1973,981,,2,1,,One,Colonial,Main,6,No,1,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,981,0,,,,39.0150245,-77.1038392
MDMC2066300,RES,Closed,,5,5,08/23/2022,08/27/2022 12:00:00 AM,09/19/2022,09/19/2022,"$469,000","$469,000","$469,000",5707,,Brewer House,301,Rockville,MD,20852,MONTGOMERYMD,,,,TUCKERMAN STATION CODM,Arash Torkashvan,3225251,"Heymann Realty, LLC",HEYR1,(301) 439-1180,Kaye K Placeres,3014092,"McWilliams/Ballard, Inc.",MCWB3,(202) 280-2396,$,Conventional,StandardSale,StandardSale,StandardSale,4567,2021,,U,Condominium,No,Yes,No,,,,1986,1162,,2,2,,Four,Contemporary,Main,4,No,,Yes,,,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1162,0,,,,39.081879,-77.16038000000002
MDMC2066316,RES,Closed,,4,4,08/23/2022,08/26/2022 12:00:00 AM,09/27/2022,09/27/2022,"$217,500","$217,500","$222,300",14426,,Parkvale,2,Rockville,MD,20853,MONTGOMERYMD,,,,NORTH CREEK VILLAS,Roger S Weaver,96594,Coldwell Banker Realty,CBRB115,(301) 983-0200,Jeffrey D Escher,75952,Redfin Corp,REFC2,(301) 658-6186,,Conventional,StandardSale,StandardSale,StandardSale,2147,2022,,U,Condominium,No,Yes,No,,,,1964,960,VeryGood,2,1,0,OneandaHalf,SplitLevel,"Main,Upper1",1,No,,No,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,960,0,VeryGood,,,39.0897929,-77.1124561
MDMC2066208,RES,Closed,,5,5,08/25/2022,08/29/2022 12:00:00 AM,09/22/2022,09/22/2022,"$495,000","$495,000","$520,000",14942,,Habersham,,Silver Spring,MD,20906,MONTGOMERYMD,,,,LONGMEAD CROSSING,marco wong,3065490,REMAX Platinum Realty,RXPT1,(240) 497-0408,Fallon Shoemaker,3327078,Compass,COMPS17,(240) 219-2422,"$1,000",Conventional,StandardSale,StandardSale,StandardSale,3707,2021,0.06,R,FeeSimple,No,No,Yes,Monthly,73.5,Monthly,1987,2104,VeryGood,3,2,2,Three,"Colonial,Traditional","Lower1,Main,Upper1",2,Yes,1,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,1,,BRIGHT,1432,672,VeryGood,,,39.1001382,-77.0482978
MDMC2065916,RES,Closed,,3,3,08/24/2022,08/26/2022 12:00:00 AM,09/21/2022,09/21/2022,"$1,099,000","$1,099,000","$1,200,000",920,,Grandin,,Rockville,MD,20851,MONTGOMERYMD,,,,JANETA,Antoinette King,3224545,"Forum Properties, Inc.",FRM1,(301) 299-1199,Angela Luisa Lopez,3323033,KW Metro Center,KWR9,(703) 564-4000,,Conventional,StandardSale,StandardSale,StandardSale,5023,2021,0.3,R,FeeSimple,No,No,No,,,,2022,3924,Excellent,6,4,1,Three,"Colonial,Contemporary","Lower1,Main,Upper1",,Yes,2,No,UpprFlrLndry,,,Yes,No,Yes,FABULOUS!,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2813,1111,Excellent,100,95,39.0801242,-77.1292785
MDMC2066178,RES,Closed,,6,6,08/25/2022,08/30/2022 12:00:00 AM,09/29/2022,09/29/2022,"$515,000","$515,000","$527,150",416,,Eisner,,Silver Spring,MD,20901,MONTGOMERYMD,,,,NORTHWOOD PARK,Ashley Veith,3113377,RLAH @properties,RLAH6,(301) 652-0643,Louis Fernheimer,2375,Coldwell Banker Realty,CBRB115,(301) 983-0200,,Conventional,StandardSale,StandardSale,StandardSale,4907,2021,0.14,R,FeeSimple,No,No,No,,,,1959,1495,VeryGood,3,2,1,Three,SplitLevel,"Main,Upper1,Upper2",,No,,No,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1066,429,VeryGood,,,39.0309618,-77.0187846
MDMC2065366,RES,Closed,,9,9,08/25/2022,09/02/2022 12:00:00 AM,09/28/2022,09/28/2022,"$542,500","$542,500","$572,500",12035,,Saw Mill,,Silver Spring,MD,20902,MONTGOMERYMD,,,,ARCOLA,Danielle M Montgomery,4191,Danielle McBride Montgomery,DMMR1,(301) 346-8122,Kathryn Burson,3278818,"Long & Foster Real Estate, Inc.",LNG1,(301) 907-7600,,Conventional,StandardSale,StandardSale,StandardSale,4713,2021,0.04,R,FeeSimple,No,No,Yes,Monthly,115,Monthly,1991,2276,Excellent,3,2,2,Three,Colonial,"Lower1,Lower2,Main,Upper1,Upper2",2,Yes,1,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1776,500,Excellent,,,39.0523433,-77.0472264
MDMC2066128,RES,Closed,,4,52,08/21/2022,08/25/2022 12:00:00 AM,09/15/2022,09/13/2022,"$475,500","$475,500","$465,000",10359,,Green Holly,,Silver Spring,MD,20902,MONTGOMERYMD,,,,FOREST ESTATES,Herman Bonaparte Jr.,3059608,Compass,COMPS17,(240) 219-2422,Jaime Pardo,3025022,KW United,KWR13,(703) 562-1800,,FHA,StandardSale,StandardSale,StandardSale,4195,2021,0.04,R,FeeSimple,No,No,Yes,Quarterly,292,Quarterly,1983,1860,Excellent,3,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1360,500,Excellent,,,39.0251648,-77.0395386
MDMC2066002,RES,Closed,,4,4,08/19/2022,08/21/2022 12:00:00 AM,09/13/2022,09/13/2022,"$1,270,000","$1,270,000","$1,270,000",310,,Misty Knoll,,Rockville,MD,20850,MONTGOMERYMD,,,,ROSE HILL,Are J Andresen,91941,Soldsense,SLDS1,(703) 560-3424,Mindy North,3016160,Cottage Street Realty LLC,CTST1,(703) 242-0005,,Conventional,StandardSale,StandardSale,StandardSale,12799,2021,0.16,R,FeeSimple,No,No,Yes,Monthly,60,Monthly,2000,4306,,5,4,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,UpprFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,3506,800,,,,39.0805024,-77.1659137
MDMC2065998,RES,Closed,,1,1,08/19/2022,08/19/2022 12:00:00 AM,09/01/2022,09/01/2022,"$245,000","$245,000","$245,000",3310,N,Leisure World,109,Silver Spring,MD,20906,MONTGOMERYMD,,,,LEISURE WORLD,Jody Goren,7960,"Weichert, REALTORS",WEI9,(301) 468-1600,Susan Cohen,5156,"Weichert, REALTORS",WEI28,(301) 681-0550,"$3,500",Cash,StandardSale,StandardSale,StandardSale,2428,2021,,U,Condominium,Yes,Yes,No,,,,1993,1220,,2,2,,One,CondoUnit,Main,1,No,1,No,,,,Yes,No,No,H,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,1220,0,,,,39.10807339999999,-77.0711068
MDMC2065980,RES,Closed,,7,7,08/20/2022,08/26/2022 12:00:00 AM,09/17/2022,09/14/2022,"$424,999","$424,999","$422,000",1781,,Redgate Farms,,Rockville,MD,20850,MONTGOMERYMD,,,,BURGUNDY KNOLLS,Barak Sky,3006887,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,Yue He,3109275,CENTURY 21 New Millennium,CENT2033,(301) 519-8100,,Conventional,StandardSale,StandardSale,StandardSale,4464,2021,0.04,R,FeeSimple,No,No,Yes,Quarterly,353.03,Quarterly,1977,1280,,3,2,2,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,,,7,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1280,0,,,,39.0908497,-77.1302172
MDMC2064560,RES,Closed,,12,12,08/19/2022,08/29/2022 12:00:00 AM,09/29/2022,09/29/2022,"$759,900","$759,900","$749,900",5005,,Euclid,,Kensington,MD,20895,MONTGOMERYMD,,,,GARRETT PARK ESTATES,Jeremy E Lichtenstein,3711,RE/MAX Realty Services,RBE1,(301) 652-0400,Todd C Harris,58449,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,,Conventional,StandardSale,StandardSale,StandardSale,6520,2021,0.14,R,FeeSimple,No,No,No,,,,1955,1944,,4,1,1,Three,SplitLevel,"Lower1,Main,Upper1,Upper2",,Yes,,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1944,0,,,,39.0383027,-77.1009622
MDMC2063442,RES,Closed,,3,3,09/08/2022,09/10/2022 12:00:00 AM,09/23/2022,09/22/2022,"$235,000","$235,000","$236,000",15210,,Elkridge,91-3J,Silver Spring,MD,20906,MONTGOMERYMD,,,,ROSSMOOR MUTUAL #19B,James M Holland,3054362,Donna Kerr Group,DKG1,(301) 608-1454,David J Cougler,3317103,"Revol Real Estate, LLC",REVOL1,(240) 356-1044,,Cash,StandardSale,StandardSale,StandardSale,535,2021,,U,Condominium,Yes,Yes,No,,,,1979,1030,Excellent,2,2,,One,CondoUnit,Main,3,No,,No,"DryerInUnit,WasherInUnit",,7,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1030,0,Excellent,,,39.1065391,-77.0600271
MDMC2065732,RES,Closed,,5,5,08/18/2022,08/22/2022 12:00:00 AM,09/02/2022,09/02/2022,"$399,999","$399,999","$390,000",5800,,Nicholson,1-708,Rockville,MD,20852,MONTGOMERYMD,,,,FALLSWOOD,William C.D. Burr,1595,TTR Sotheby's International Realty,TTRS4,(301) 967-3344,Eve R Marinik,82690,Douglas Realty,DOGR6,(866) 987-3937,,Cash,StandardSale,StandardSale,StandardSale,3787,2021,,U,Condominium,No,Yes,No,,,,1985,1110,,2,2,,One,Traditional,Main,7,No,1,No,"DryerInUnit,WasherInUnit",,,No,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1110,0,,,,39.044843,-77.1114215
MDMC2065836,RES,Closed,,3,3,08/19/2022,08/21/2022 12:00:00 AM,09/15/2022,09/15/2022,"$595,000","$595,000","$683,100",3320,,Mccomas,,Kensington,MD,20895,MONTGOMERYMD,,,,KENSINGTON HEIGHTS,Stacey D Styslinger,111018,Compass,COMPS9,(301) 304-8444,Gali Jeanette Sapir,3263286,"Long & Foster Real Estate, Inc.",LNG194,(240) 497-1700,,Cash,StandardSale,StandardSale,StandardSale,5141,2021,0.15,R,FeeSimple,No,No,No,,,,1945,1801,Excellent,3,3,,Three,CapeCod,"Lower1,Main,Upper1",,Yes,,Yes,BsmtLaundry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1426,375,Excellent,,,39.0334265,-77.0646464
MDMC2064602,RES,Closed,,6,6,08/18/2022,08/23/2022 12:00:00 AM,09/06/2022,09/06/2022,"$389,900","$389,900","$420,000",11423,,Mapleview,,Silver Spring,MD,20902,MONTGOMERYMD,,,,WHEATON OUT RES. (1),Matthew Spence,3084217,Keller Williams Integrity,KWR55,(443) 574-1600,Janette Coffee,3309555,Redfin Corp,REFC2,(301) 658-6186,,Cash,StandardSale,StandardSale,StandardSale,4651,2021,0.5,R,FeeSimple,No,No,No,,,,1951,1806,,3,2,,OneandaHalf,CapeCod,"Main,Upper1",,No,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1806,0,,,,39.0451281,-77.072007
MDMC2063738,RES,Closed,,7,11,08/19/2022,08/24/2022 12:00:00 AM,09/19/2022,09/19/2022,"$775,000","$775,000","$775,000",17333,,Moss Side,,Olney,MD,20832,MONTGOMERYMD,,,,CHERRYWOOD,Kathryn B Virkus,60175,"RE/MAX Realty Centre, Inc.",RRC1,(301) 774-5900,Eunice Chu,110786,"RE/MAX Realty Centre, Inc.",RRC1,(301) 774-5900,"$1,500","Conventional,ExchangeTrade",StandardSale,StandardSale,StandardSale,6221,2022,0.44,R,FeeSimple,No,No,Yes,Annually,64,Annually,1985,2516,Excellent,4,3,1,Three,Colonial,"Lower1,Main,Upper1",,Yes,2,Yes,MainFlrLndry,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,2516,0,Excellent,,,39.1393769,-77.075538
MDMC2065712,RES,Closed,,5,5,08/18/2022,08/22/2022 12:00:00 AM,09/19/2022,09/19/2022,"$149,000","$149,000","$149,000",1121,,University,1414-B,Silver Spring,MD,20902,MONTGOMERYMD,,,,UNIVERSITY TOWERS CODM,Judith Shields,3060251,"Long & Foster Real Estate, Inc.",LNG302,(301) 424-0900,Marielys Montero,3310045,RE/MAX Excellence Realty,RXER1,(301) 445-5900,,Conventional,StandardSale,StandardSale,StandardSale,1404.42,2022,,U,FeeSimple,No,Yes,No,,,,1969,772,,1,1,,One,Other,Main,14,No,,No,Common,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,772,0,,,,38.99066570000001,-77.026088
MDMC2065784,RES,Closed,,7,7,08/18/2022,08/24/2022 12:00:00 AM,09/22/2022,09/22/2022,"$515,000","$515,000","$505,000",11716,,Georgia,,Silver Spring,MD,20902,MONTGOMERYMD,,,,WHEATON HILLS,Joseph S Bird,3027336,RE/MAX Advantage Realty,RMA1,(410) 740-1200,Nikki Monios,3300850,RE/MAX Advantage Realty,RMA1,(410) 740-1200,"$10,000",Conventional,StandardSale,StandardSale,StandardSale,4158,2021,0.17,R,FeeSimple,No,No,No,,,,1949,1488,Excellent,4,4,,Three,Colonial,"Lower1,Main,Upper1",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1188,300,Excellent,,,39.008652,-77.0402414
MDMC2064148,RES,Closed,,5,5,09/02/2022,09/06/2022 12:00:00 AM,09/30/2022,09/30/2022,"$585,000","$585,000","$585,000",2010,,Franwall,,Silver Spring,MD,20902,MONTGOMERYMD,,,,WHEATON VIEW,Andrew Laudet,3316932,Exit Results Realty,EXRR2,(410) 705-6296,Michael B Aubrey,107390,Berkshire Hathaway HomeServices PenFed Realty,PFED1,(301) 961-6000,,Conventional,StandardSale,StandardSale,StandardSale,4457,2022,0.22,R,FeeSimple,No,No,No,,,,1956,1432,,4,3,,Two,RaisedRanch,"Lower1,Main",,Yes,,Yes,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1432,0,,,,39.046035,-77.040672
MDMC2064498,RES,Closed,,7,7,08/18/2022,08/24/2022 12:00:00 AM,09/22/2022,09/22/2022,"$405,888","$405,888","$405,888",11800,,Old Georgetown,1318,Rockville,MD,20852,MONTGOMERYMD,,,,WHITE FLINT STATION,Gary Wu,3239033,Compass,COMPS7,(703) 229-8935,Melvi V Lastarria,3320431,Coldwell Banker Realty,CBRB106,(202) 387-6180,,Conventional,StandardSale,StandardSale,StandardSale,4654.98,2021,,U,Condominium,No,Yes,No,,,,1999,1217,Excellent,2,2,,One,Contemporary,Main,3,No,2,No,"DryerInUnit,WasherInUnit",,8,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1217,0,Excellent,,,39.0144384,-77.1182153
MDMC2065436,RES,Closed,,3,3,08/19/2022,08/20/2022 12:00:00 AM,09/12/2022,09/12/2022,"$1,250,000","$1,250,000","$1,335,000",9212,,Cedar,,Bethesda,MD,20814,MONTGOMERYMD,,,,ALTA VISTA,Semyon Sarver,3066828,Compass,COMPS1,(202) 386-6330,Malcolm W. Dilley,3329347,"Washington Fine Properties, LLC",WFP1,(202) 944-5000,,Conventional,StandardSale,StandardSale,StandardSale,9722,2021,0.29,R,FeeSimple,No,No,No,,,,1964,2381,,4,3,0,Four,SplitLevel,"Lower1,Lower2,Main,Upper1",,Yes,1,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2381,0,,,,39.0066253,-77.0989444
MDMC2065300,RES,Closed,,3,3,08/17/2022,08/19/2022 12:00:00 AM,09/22/2022,09/22/2022,"$95,000","$95,000","$116,000",3398,,Gleneagles,73-2D,Silver Spring,MD,20906,MONTGOMERYMD,,,,LEISURE WORLD,Lynda K Bloom,7669,"Weichert, REALTORS",WEI28,(301) 681-0550,Catherine Soffronoff,3063763,Samson Properties,SAMP27,(301) 755-5613,,Cash,StandardSale,StandardSale,StandardSale,845,2021,,U,Cooperative,Yes,Yes,Yes,Monthly,0,Monthly,1967,800,Excellent,1,1,,One,Traditional,Main,1,No,,No,,,,No,No,No,,StandardSale,StandardSale,StandardSale,3,3,,BRIGHT,800,0,Excellent,,,39.099749,-77.069969
MDMC2065580,RES,Closed,,7,7,08/17/2022,08/23/2022 12:00:00 AM,09/26/2022,09/26/2022,"$575,000","$575,000","$575,000",17412,,Blossom View,,Olney,MD,20832,MONTGOMERYMD,,,,WILLIAMSBURG VILLAGE,Karen D Rollings,4923,"EXP Realty, LLC",EXXP2,(301) 924-8200,xin chen,3219290,"Independent Realty, Inc",INDR1,(301) 424-9444,,Conventional,StandardSale,StandardSale,StandardSale,5429,2021,0.31,R,FeeSimple,No,No,Yes,Quarterly,66,Quarterly,1984,2168,,3,2,1,Three,Colonial,"Main,Upper1",,Yes,2,,,,,Yes,No,No,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1368,800,,,,39.1389609,-77.073585
MDMC2065440,RES,Closed,,7,7,08/17/2022,08/23/2022 12:00:00 AM,09/15/2022,09/15/2022,"$575,000","$575,000","$600,000",11430,,Strand,113,North Bethesda,MD,20852,MONTGOMERYMD,,,,OLD GEORGETOWN VILL CODM,Jody Goren,7960,"Weichert, REALTORS",WEI9,(301) 468-1600,Steven Miller,3068902,Cummings & Co. Realtors,CCRL10,(410) 823-0033,"$6,000",Cash,StandardSale,StandardSale,StandardSale,5445,2021,,U,Condominium,No,Yes,No,,,,1980,1670,,2,2,1,Two,Contemporary,"Main,Upper1",1,No,2,Yes,"DryerInUnit,UpprFlrLndry,WasherInUnit",,,Yes,No,No,2B,StandardSale,StandardSale,StandardSale,2.5,2.5,,BRIGHT,1670,0,,,,39.0418478,-77.1155969
MDMC2065646,RES,Closed,,0,0,08/16/2022,06/01/2022 12:00:00 AM,08/16/2022,06/10/2022,"$997,020","$997,020","$997,020",11372,,Emerald Park,,Potomac,MD,20854,MONTGOMERYMD,,,,CABIN JOHN VILLAGE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,OLUFEMI PADONU,3114365,HomeSmart,TSTA1,(301) 434-4065,,Conventional,StandardSale,StandardSale,StandardSale,2867,2021,0.02,R,FeeSimple,No,No,Yes,Monthly,250,Monthly,2022,2230,Excellent,3,3,1,Four,"Contemporary,Loft","Main,Upper1,Upper2",,No,2,Yes,,,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,2230,0,Excellent,,,39.0418324,-77.1560434
MDMC2065644,RES,Closed,,0,0,08/16/2022,06/01/2022 12:00:00 AM,08/16/2022,06/15/2022,"$1,020,305","$1,020,305","$1,020,305",11366,,Emerald Park,,Potomac,MD,20854,MONTGOMERYMD,,,,CABIN JOHN VILLAGE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,OLUFEMI PADONU,3114365,HomeSmart,TSTA1,(301) 434-4065,,Conventional,StandardSale,StandardSale,StandardSale,2867,2021,0.02,R,FeeSimple,No,No,Yes,Monthly,250,Monthly,2022,1932,Excellent,3,3,1,Four,Contemporary,"Lower1,Main,Upper1,Upper2",,No,2,,,,,Yes,No,Yes,,StandardSale,StandardSale,StandardSale,2.5,0,,BRIGHT,1932,0,Excellent,,,39.0418324,-77.1560434
MDMC2065642,RES,Closed,,0,0,08/16/2022,06/01/2022 12:00:00 AM,08/16/2022,06/22/2022,"$1,051,715","$1,051,715","$1,051,715",11390,,Emerald Park,,Potomac,MD,20854,MONTGOMERYMD,,,,CABIN JOHN VILLAGE,Non Member,12345,Non Subscribing Office,NON1,(844) 552-7444,OLUFEMI PADONU,3114365,HomeSmart,TSTA1,(301) 434-4065,,Conventional,StandardSale,StandardSale,StandardSale,2867,2021,0.02,R,FeeSimple,No,No,Yes,Monthly,250,Monthly,2022,1932,Excellent,3,3,1,Four,Contemporary,"Lower1,Main,Upper1,Upper2",,No,2,Yes,,,,No,No,Yes,,StandardSale,StandardSale,StandardSale,3,0,,BRIGHT,1932,0,Excellent,,,39.0418324,-77.1560434
